seed,method,tau_low,tau_high,theta,scorer,conformal_target_recall,coreset_budget,safety_recall,storage_savings_pct,duplicate_pairs,samples_removed,n_test,level0_count,level1_count,level2_count,level3_count
42,path_b,0.02,0.15,0.85,off,off,off,0.3939393939393939,77.85190126751166,57617,1167,1499,0,1170,63,214
42,path_b,0.02,0.15,0.85,bnn_mean,0.9,off,1.0,69.84656437625083,57617,1047,1499,175,1170,63,214
42,path_b,0.02,0.15,0.85,bnn_mean,0.95,off,1.0,69.84656437625083,57617,1047,1499,188,1170,63,214
42,path_b,0.02,0.15,0.85,bnn_mean,0.99,off,1.0,69.84656437625083,57617,1047,1499,195,1170,63,214
42,path_b,0.02,0.15,0.85,bnn_variance,0.9,off,0.9141414141414141,59.17278185456971,57617,887,1499,464,1170,63,214
42,path_b,0.02,0.15,0.85,bnn_variance,0.95,off,0.9646464646464646,56.70446964643096,57617,850,1499,506,1170,63,214
42,path_b,0.02,0.15,0.85,bnn_variance,0.99,off,0.98989898989899,51.901267511674455,57617,778,1499,589,1170,63,214
42,path_b,0.02,0.15,0.85,bnn_combined,0.9,off,0.9949494949494949,69.91327551701134,57617,1048,1499,214,1170,63,214
42,path_b,0.02,0.15,0.85,bnn_combined,0.95,off,0.9949494949494949,69.91327551701134,57617,1048,1499,215,1170,63,214
42,path_b,0.02,0.15,0.85,bnn_combined,0.99,off,1.0,69.84656437625083,57617,1047,1499,216,1170,63,214
42,path_b,0.02,0.15,0.85,isolation_forest,0.9,off,0.98989898989899,39.89326217478319,57617,598,1499,862,1170,63,214
42,path_b,0.02,0.15,0.85,isolation_forest,0.95,off,1.0,33.28885923949299,57617,499,1499,988,1170,63,214
42,path_b,0.02,0.15,0.85,isolation_forest,0.99,off,1.0,30.286857905270182,57617,454,1499,1038,1170,63,214
42,path_b,0.02,0.15,0.85,autoencoder,0.9,off,0.9747474747474747,66.64442961974649,57617,999,1499,322,1170,63,214
42,path_b,0.02,0.15,0.85,autoencoder,0.95,off,0.9848484848484849,56.43762508338893,57617,846,1499,559,1170,63,214
42,path_b,0.02,0.15,0.85,autoencoder,0.99,off,0.9949494949494949,45.697131420947294,57617,685,1499,751,1170,63,214
42,path_b,0.02,0.15,0.85,ecod,0.9,off,0.9696969696969697,34.08939292861908,57617,511,1499,949,1170,63,214
42,path_b,0.02,0.15,0.85,ecod,0.95,off,0.9949494949494949,28.018679119412944,57617,420,1499,1060,1170,63,214
42,path_b,0.02,0.15,0.85,ecod,0.99,off,1.0,19.746497665110073,57617,296,1499,1200,1170,63,214
42,path_b,0.02,0.5,0.85,off,off,off,0.3939393939393939,77.85190126751166,57628,1167,1499,0,1170,21,214
42,path_b,0.02,0.5,0.85,bnn_mean,0.9,off,1.0,69.84656437625083,57628,1047,1499,175,1170,21,214
42,path_b,0.02,0.5,0.85,bnn_mean,0.95,off,1.0,69.84656437625083,57628,1047,1499,188,1170,21,214
42,path_b,0.02,0.5,0.85,bnn_mean,0.99,off,1.0,69.84656437625083,57628,1047,1499,195,1170,21,214
42,path_b,0.02,0.5,0.85,bnn_variance,0.9,off,0.9141414141414141,59.17278185456971,57628,887,1499,464,1170,21,214
42,path_b,0.02,0.5,0.85,bnn_variance,0.95,off,0.9646464646464646,56.70446964643096,57628,850,1499,506,1170,21,214
42,path_b,0.02,0.5,0.85,bnn_variance,0.99,off,0.98989898989899,51.901267511674455,57628,778,1499,589,1170,21,214
42,path_b,0.02,0.5,0.85,bnn_combined,0.9,off,0.9949494949494949,69.91327551701134,57628,1048,1499,214,1170,21,214
42,path_b,0.02,0.5,0.85,bnn_combined,0.95,off,0.9949494949494949,69.91327551701134,57628,1048,1499,215,1170,21,214
42,path_b,0.02,0.5,0.85,bnn_combined,0.99,off,1.0,69.84656437625083,57628,1047,1499,216,1170,21,214
42,path_b,0.02,0.5,0.85,isolation_forest,0.9,off,0.98989898989899,39.89326217478319,57628,598,1499,862,1170,21,214
42,path_b,0.02,0.5,0.85,isolation_forest,0.95,off,1.0,33.28885923949299,57628,499,1499,988,1170,21,214
42,path_b,0.02,0.5,0.85,isolation_forest,0.99,off,1.0,30.286857905270182,57628,454,1499,1038,1170,21,214
42,path_b,0.02,0.5,0.85,autoencoder,0.9,off,0.9747474747474747,66.64442961974649,57628,999,1499,322,1170,21,214
42,path_b,0.02,0.5,0.85,autoencoder,0.95,off,0.9848484848484849,56.43762508338893,57628,846,1499,559,1170,21,214
42,path_b,0.02,0.5,0.85,autoencoder,0.99,off,0.9949494949494949,45.697131420947294,57628,685,1499,751,1170,21,214
42,path_b,0.02,0.5,0.85,ecod,0.9,off,0.9696969696969697,34.08939292861908,57628,511,1499,949,1170,21,214
42,path_b,0.02,0.5,0.85,ecod,0.95,off,0.9949494949494949,28.018679119412944,57628,420,1499,1060,1170,21,214
42,path_b,0.02,0.5,0.85,ecod,0.99,off,1.0,19.746497665110073,57628,296,1499,1200,1170,21,214
42,path_b,0.05,0.15,0.85,off,off,off,0.3383838383838384,79.65310206804537,58598,1194,1499,0,1197,63,214
42,path_b,0.05,0.15,0.85,bnn_mean,0.9,off,1.0,70.91394262841895,58598,1063,1499,175,1197,63,214
42,path_b,0.05,0.15,0.85,bnn_mean,0.95,off,1.0,70.91394262841895,58598,1063,1499,188,1197,63,214
42,path_b,0.05,0.15,0.85,bnn_mean,0.99,off,1.0,70.91394262841895,58598,1063,1499,195,1197,63,214
42,path_b,0.05,0.15,0.85,bnn_variance,0.9,off,0.9141414141414141,59.43962641761175,58598,891,1499,464,1197,63,214
42,path_b,0.05,0.15,0.85,bnn_variance,0.95,off,0.9646464646464646,56.904603068712476,58598,853,1499,506,1197,63,214
42,path_b,0.05,0.15,0.85,bnn_variance,0.99,off,0.98989898989899,52.101400933955965,58598,781,1499,589,1197,63,214
42,path_b,0.05,0.15,0.85,bnn_combined,0.9,off,0.9949494949494949,70.98065376917945,58598,1064,1499,214,1197,63,214
42,path_b,0.05,0.15,0.85,bnn_combined,0.95,off,0.9949494949494949,70.98065376917945,58598,1064,1499,215,1197,63,214
42,path_b,0.05,0.15,0.85,bnn_combined,0.99,off,1.0,70.91394262841895,58598,1063,1499,216,1197,63,214
42,path_b,0.05,0.15,0.85,isolation_forest,0.9,off,0.9848484848484849,40.22681787858573,58598,603,1499,862,1197,63,214
42,path_b,0.05,0.15,0.85,isolation_forest,0.95,off,1.0,33.3555703802535,58598,500,1499,988,1197,63,214
42,path_b,0.05,0.15,0.85,isolation_forest,0.99,off,1.0,30.35356904603069,58598,455,1499,1038,1197,63,214
42,path_b,0.05,0.15,0.85,autoencoder,0.9,off,0.9696969696969697,67.51167444963309,58598,1012,1499,322,1197,63,214
42,path_b,0.05,0.15,0.85,autoencoder,0.95,off,0.9848484848484849,56.77118078719147,58598,851,1499,559,1197,63,214
42,path_b,0.05,0.15,0.85,autoencoder,0.99,off,0.9949494949494949,46.03068712474983,58598,690,1499,751,1197,63,214
42,path_b,0.05,0.15,0.85,ecod,0.9,off,0.9595959595959596,34.55637091394263,58598,518,1499,949,1197,63,214
42,path_b,0.05,0.15,0.85,ecod,0.95,off,0.98989898989899,28.285523682454972,58598,424,1499,1060,1197,63,214
42,path_b,0.05,0.15,0.85,ecod,0.99,off,1.0,19.81320880587058,58598,297,1499,1200,1197,63,214
42,path_b,0.05,0.5,0.85,off,off,off,0.3383838383838384,79.65310206804537,58598,1194,1499,0,1197,21,214
42,path_b,0.05,0.5,0.85,bnn_mean,0.9,off,1.0,70.91394262841895,58598,1063,1499,175,1197,21,214
42,path_b,0.05,0.5,0.85,bnn_mean,0.95,off,1.0,70.91394262841895,58598,1063,1499,188,1197,21,214
42,path_b,0.05,0.5,0.85,bnn_mean,0.99,off,1.0,70.91394262841895,58598,1063,1499,195,1197,21,214
42,path_b,0.05,0.5,0.85,bnn_variance,0.9,off,0.9141414141414141,59.43962641761175,58598,891,1499,464,1197,21,214
42,path_b,0.05,0.5,0.85,bnn_variance,0.95,off,0.9646464646464646,56.904603068712476,58598,853,1499,506,1197,21,214
42,path_b,0.05,0.5,0.85,bnn_variance,0.99,off,0.98989898989899,52.101400933955965,58598,781,1499,589,1197,21,214
42,path_b,0.05,0.5,0.85,bnn_combined,0.9,off,0.9949494949494949,70.98065376917945,58598,1064,1499,214,1197,21,214
42,path_b,0.05,0.5,0.85,bnn_combined,0.95,off,0.9949494949494949,70.98065376917945,58598,1064,1499,215,1197,21,214
42,path_b,0.05,0.5,0.85,bnn_combined,0.99,off,1.0,70.91394262841895,58598,1063,1499,216,1197,21,214
42,path_b,0.05,0.5,0.85,isolation_forest,0.9,off,0.9848484848484849,40.22681787858573,58598,603,1499,862,1197,21,214
42,path_b,0.05,0.5,0.85,isolation_forest,0.95,off,1.0,33.3555703802535,58598,500,1499,988,1197,21,214
42,path_b,0.05,0.5,0.85,isolation_forest,0.99,off,1.0,30.35356904603069,58598,455,1499,1038,1197,21,214
42,path_b,0.05,0.5,0.85,autoencoder,0.9,off,0.9696969696969697,67.51167444963309,58598,1012,1499,322,1197,21,214
42,path_b,0.05,0.5,0.85,autoencoder,0.95,off,0.9848484848484849,56.77118078719147,58598,851,1499,559,1197,21,214
42,path_b,0.05,0.5,0.85,autoencoder,0.99,off,0.9949494949494949,46.03068712474983,58598,690,1499,751,1197,21,214
42,path_b,0.05,0.5,0.85,ecod,0.9,off,0.9595959595959596,34.55637091394263,58598,518,1499,949,1197,21,214
42,path_b,0.05,0.5,0.85,ecod,0.95,off,0.98989898989899,28.285523682454972,58598,424,1499,1060,1197,21,214
42,path_b,0.05,0.5,0.85,ecod,0.99,off,1.0,19.81320880587058,58598,297,1499,1200,1197,21,214
42,path_b,0.1,0.15,0.85,off,off,off,0.26262626262626265,81.52101400933957,59785,1222,1499,0,1225,63,214
42,path_b,0.1,0.15,0.85,bnn_mean,0.9,off,1.0,71.78118745830554,59785,1076,1499,175,1225,63,214
42,path_b,0.1,0.15,0.85,bnn_mean,0.95,off,1.0,71.78118745830554,59785,1076,1499,188,1225,63,214
42,path_b,0.1,0.15,0.85,bnn_mean,0.99,off,1.0,71.78118745830554,59785,1076,1499,195,1225,63,214
42,path_b,0.1,0.15,0.85,bnn_variance,0.9,off,0.9090909090909091,59.573048699132755,59785,893,1499,464,1225,63,214
42,path_b,0.1,0.15,0.85,bnn_variance,0.95,off,0.9595959595959596,56.97131420947298,59785,854,1499,506,1225,63,214
42,path_b,0.1,0.15,0.85,bnn_variance,0.99,off,0.98989898989899,52.101400933955965,59785,781,1499,589,1225,63,214
42,path_b,0.1,0.15,0.85,bnn_combined,0.9,off,0.9949494949494949,71.84789859906604,59785,1077,1499,214,1225,63,214
42,path_b,0.1,0.15,0.85,bnn_combined,0.95,off,0.9949494949494949,71.84789859906604,59785,1077,1499,215,1225,63,214
42,path_b,0.1,0.15,0.85,bnn_combined,0.99,off,1.0,71.78118745830554,59785,1076,1499,216,1225,63,214
42,path_b,0.1,0.15,0.85,isolation_forest,0.9,off,0.9545454545454546,40.69379586390927,59785,610,1499,862,1225,63,214
42,path_b,0.1,0.15,0.85,isolation_forest,0.95,off,0.9949494949494949,33.42228152101401,59785,501,1499,988,1225,63,214
42,path_b,0.1,0.15,0.85,isolation_forest,0.99,off,0.9949494949494949,30.420280186791192,59785,456,1499,1038,1225,63,214
42,path_b,0.1,0.15,0.85,autoencoder,0.9,off,0.9545454545454546,68.04536357571715,59785,1020,1499,322,1225,63,214
42,path_b,0.1,0.15,0.85,autoencoder,0.95,off,0.9797979797979798,56.97131420947298,59785,854,1499,559,1225,63,214
42,path_b,0.1,0.15,0.85,autoencoder,0.99,off,0.9949494949494949,46.164109406270846,59785,692,1499,751,1225,63,214
42,path_b,0.1,0.15,0.85,ecod,0.9,off,0.9393939393939394,34.95663775850567,59785,524,1499,949,1225,63,214
42,path_b,0.1,0.15,0.85,ecod,0.95,off,0.9848484848484849,28.35223482321548,59785,425,1499,1060,1225,63,214
42,path_b,0.1,0.15,0.85,ecod,0.99,off,1.0,19.81320880587058,59785,297,1499,1200,1225,63,214
42,path_b,0.1,0.5,0.85,off,off,off,0.26262626262626265,81.52101400933957,59786,1222,1499,0,1225,21,214
42,path_b,0.1,0.5,0.85,bnn_mean,0.9,off,1.0,71.78118745830554,59786,1076,1499,175,1225,21,214
42,path_b,0.1,0.5,0.85,bnn_mean,0.95,off,1.0,71.78118745830554,59786,1076,1499,188,1225,21,214
42,path_b,0.1,0.5,0.85,bnn_mean,0.99,off,1.0,71.78118745830554,59786,1076,1499,195,1225,21,214
42,path_b,0.1,0.5,0.85,bnn_variance,0.9,off,0.9090909090909091,59.573048699132755,59786,893,1499,464,1225,21,214
42,path_b,0.1,0.5,0.85,bnn_variance,0.95,off,0.9595959595959596,56.97131420947298,59786,854,1499,506,1225,21,214
42,path_b,0.1,0.5,0.85,bnn_variance,0.99,off,0.98989898989899,52.101400933955965,59786,781,1499,589,1225,21,214
42,path_b,0.1,0.5,0.85,bnn_combined,0.9,off,0.9949494949494949,71.84789859906604,59786,1077,1499,214,1225,21,214
42,path_b,0.1,0.5,0.85,bnn_combined,0.95,off,0.9949494949494949,71.84789859906604,59786,1077,1499,215,1225,21,214
42,path_b,0.1,0.5,0.85,bnn_combined,0.99,off,1.0,71.78118745830554,59786,1076,1499,216,1225,21,214
42,path_b,0.1,0.5,0.85,isolation_forest,0.9,off,0.9545454545454546,40.69379586390927,59786,610,1499,862,1225,21,214
42,path_b,0.1,0.5,0.85,isolation_forest,0.95,off,0.9949494949494949,33.42228152101401,59786,501,1499,988,1225,21,214
42,path_b,0.1,0.5,0.85,isolation_forest,0.99,off,0.9949494949494949,30.420280186791192,59786,456,1499,1038,1225,21,214
42,path_b,0.1,0.5,0.85,autoencoder,0.9,off,0.9545454545454546,68.04536357571715,59786,1020,1499,322,1225,21,214
42,path_b,0.1,0.5,0.85,autoencoder,0.95,off,0.9797979797979798,56.97131420947298,59786,854,1499,559,1225,21,214
42,path_b,0.1,0.5,0.85,autoencoder,0.99,off,0.9949494949494949,46.164109406270846,59786,692,1499,751,1225,21,214
42,path_b,0.1,0.5,0.85,ecod,0.9,off,0.9393939393939394,34.95663775850567,59786,524,1499,949,1225,21,214
42,path_b,0.1,0.5,0.85,ecod,0.95,off,0.9848484848484849,28.35223482321548,59786,425,1499,1060,1225,21,214
42,path_b,0.1,0.5,0.85,ecod,0.99,off,1.0,19.81320880587058,59786,297,1499,1200,1225,21,214
42,path_b,0.15,0.15,0.85,off,off,off,0.2222222222222222,82.32154769846565,60159,1234,1499,0,1237,63,214
42,path_b,0.15,0.15,0.85,bnn_mean,0.9,off,0.9949494949494949,72.11474316210807,60159,1081,1499,175,1237,63,214
42,path_b,0.15,0.15,0.85,bnn_mean,0.95,off,1.0,72.04803202134757,60159,1080,1499,188,1237,63,214
42,path_b,0.15,0.15,0.85,bnn_mean,0.99,off,1.0,72.04803202134757,60159,1080,1499,195,1237,63,214
42,path_b,0.15,0.15,0.85,bnn_variance,0.9,off,0.9090909090909091,59.63975983989326,60159,894,1499,464,1237,63,214
42,path_b,0.15,0.15,0.85,bnn_variance,0.95,off,0.9595959595959596,57.03802535023349,60159,855,1499,506,1237,63,214
42,path_b,0.15,0.15,0.85,bnn_variance,0.99,off,0.98989898989899,52.168112074716475,60159,782,1499,589,1237,63,214
42,path_b,0.15,0.15,0.85,bnn_combined,0.9,off,0.98989898989899,72.18145430286857,60159,1082,1499,214,1237,63,214
42,path_b,0.15,0.15,0.85,bnn_combined,0.95,off,0.9949494949494949,72.11474316210807,60159,1081,1499,215,1237,63,214
42,path_b,0.15,0.15,0.85,bnn_combined,0.99,off,1.0,72.04803202134757,60159,1080,1499,216,1237,63,214
42,path_b,0.15,0.15,0.85,isolation_forest,0.9,off,0.9292929292929293,41.027351567711804,60159,615,1499,862,1237,63,214
42,path_b,0.15,0.15,0.85,isolation_forest,0.95,off,0.9848484848484849,33.55570380253503,60159,503,1499,988,1237,63,214
42,path_b,0.15,0.15,0.85,isolation_forest,0.99,off,0.98989898989899,30.4869913275517,60159,457,1499,1038,1237,63,214
42,path_b,0.15,0.15,0.85,autoencoder,0.9,off,0.9393939393939394,68.4456304202802,60159,1026,1499,322,1237,63,214
42,path_b,0.15,0.15,0.85,autoencoder,0.95,off,0.9696969696969697,57.104736490994,60159,856,1499,559,1237,63,214
42,path_b,0.15,0.15,0.85,autoencoder,0.99,off,0.9949494949494949,46.164109406270846,60159,692,1499,751,1237,63,214
42,path_b,0.15,0.15,0.85,ecod,0.9,off,0.9141414141414141,35.35690460306871,60159,530,1499,949,1237,63,214
42,path_b,0.15,0.15,0.85,ecod,0.95,off,0.9797979797979798,28.418945963975982,60159,426,1499,1060,1237,63,214
42,path_b,0.15,0.15,0.85,ecod,0.99,off,1.0,19.81320880587058,60159,297,1499,1200,1237,63,214
42,path_b,0.15,0.5,0.85,off,off,off,0.2222222222222222,82.32154769846565,60159,1234,1499,0,1237,21,214
42,path_b,0.15,0.5,0.85,bnn_mean,0.9,off,0.9949494949494949,72.11474316210807,60159,1081,1499,175,1237,21,214
42,path_b,0.15,0.5,0.85,bnn_mean,0.95,off,1.0,72.04803202134757,60159,1080,1499,188,1237,21,214
42,path_b,0.15,0.5,0.85,bnn_mean,0.99,off,1.0,72.04803202134757,60159,1080,1499,195,1237,21,214
42,path_b,0.15,0.5,0.85,bnn_variance,0.9,off,0.9090909090909091,59.63975983989326,60159,894,1499,464,1237,21,214
42,path_b,0.15,0.5,0.85,bnn_variance,0.95,off,0.9595959595959596,57.03802535023349,60159,855,1499,506,1237,21,214
42,path_b,0.15,0.5,0.85,bnn_variance,0.99,off,0.98989898989899,52.168112074716475,60159,782,1499,589,1237,21,214
42,path_b,0.15,0.5,0.85,bnn_combined,0.9,off,0.98989898989899,72.18145430286857,60159,1082,1499,214,1237,21,214
42,path_b,0.15,0.5,0.85,bnn_combined,0.95,off,0.9949494949494949,72.11474316210807,60159,1081,1499,215,1237,21,214
42,path_b,0.15,0.5,0.85,bnn_combined,0.99,off,1.0,72.04803202134757,60159,1080,1499,216,1237,21,214
42,path_b,0.15,0.5,0.85,isolation_forest,0.9,off,0.9292929292929293,41.027351567711804,60159,615,1499,862,1237,21,214
42,path_b,0.15,0.5,0.85,isolation_forest,0.95,off,0.9848484848484849,33.55570380253503,60159,503,1499,988,1237,21,214
42,path_b,0.15,0.5,0.85,isolation_forest,0.99,off,0.98989898989899,30.4869913275517,60159,457,1499,1038,1237,21,214
42,path_b,0.15,0.5,0.85,autoencoder,0.9,off,0.9393939393939394,68.4456304202802,60159,1026,1499,322,1237,21,214
42,path_b,0.15,0.5,0.85,autoencoder,0.95,off,0.9696969696969697,57.104736490994,60159,856,1499,559,1237,21,214
42,path_b,0.15,0.5,0.85,autoencoder,0.99,off,0.9949494949494949,46.164109406270846,60159,692,1499,751,1237,21,214
42,path_b,0.15,0.5,0.85,ecod,0.9,off,0.9141414141414141,35.35690460306871,60159,530,1499,949,1237,21,214
42,path_b,0.15,0.5,0.85,ecod,0.95,off,0.9797979797979798,28.418945963975982,60159,426,1499,1060,1237,21,214
42,path_b,0.15,0.5,0.85,ecod,0.99,off,1.0,19.81320880587058,60159,297,1499,1200,1237,21,214
42,path_b,0.2,0.5,0.85,off,off,off,0.20707070707070707,82.78852568378919,60443,1241,1499,0,1244,21,214
42,path_b,0.2,0.5,0.85,bnn_mean,0.9,off,0.9949494949494949,72.3815877251501,60443,1085,1499,175,1244,21,214
42,path_b,0.2,0.5,0.85,bnn_mean,0.95,off,1.0,72.3148765843896,60443,1084,1499,188,1244,21,214
42,path_b,0.2,0.5,0.85,bnn_mean,0.99,off,1.0,72.3148765843896,60443,1084,1499,195,1244,21,214
42,path_b,0.2,0.5,0.85,bnn_variance,0.9,off,0.9090909090909091,59.63975983989326,60443,894,1499,464,1244,21,214
42,path_b,0.2,0.5,0.85,bnn_variance,0.95,off,0.9595959595959596,57.03802535023349,60443,855,1499,506,1244,21,214
42,path_b,0.2,0.5,0.85,bnn_variance,0.99,off,0.98989898989899,52.168112074716475,60443,782,1499,589,1244,21,214
42,path_b,0.2,0.5,0.85,bnn_combined,0.9,off,0.98989898989899,72.44829886591062,60443,1086,1499,214,1244,21,214
42,path_b,0.2,0.5,0.85,bnn_combined,0.95,off,0.9949494949494949,72.3815877251501,60443,1085,1499,215,1244,21,214
42,path_b,0.2,0.5,0.85,bnn_combined,0.99,off,1.0,72.3148765843896,60443,1084,1499,216,1244,21,214
42,path_b,0.2,0.5,0.85,isolation_forest,0.9,off,0.9141414141414141,41.22748498999333,60443,618,1499,862,1244,21,214
42,path_b,0.2,0.5,0.85,isolation_forest,0.95,off,0.9797979797979798,33.62241494329553,60443,504,1499,988,1244,21,214
42,path_b,0.2,0.5,0.85,isolation_forest,0.99,off,0.98989898989899,30.4869913275517,60443,457,1499,1038,1244,21,214
42,path_b,0.2,0.5,0.85,autoencoder,0.9,off,0.9343434343434344,68.77918612408273,60443,1031,1499,322,1244,21,214
42,path_b,0.2,0.5,0.85,autoencoder,0.95,off,0.9696969696969697,57.104736490994,60443,856,1499,559,1244,21,214
42,path_b,0.2,0.5,0.85,autoencoder,0.99,off,0.9949494949494949,46.164109406270846,60443,692,1499,751,1244,21,214
42,path_b,0.2,0.5,0.85,ecod,0.9,off,0.9040404040404041,35.49032688458973,60443,532,1499,949,1244,21,214
42,path_b,0.2,0.5,0.85,ecod,0.95,off,0.9747474747474747,28.48565710473649,60443,427,1499,1060,1244,21,214
42,path_b,0.2,0.5,0.85,ecod,0.99,off,1.0,19.81320880587058,60443,297,1499,1200,1244,21,214
42,path_b,0.3,0.5,0.85,off,off,off,0.1919191919191919,83.18879252835224,60678,1247,1499,0,1250,21,214
42,path_b,0.3,0.5,0.85,bnn_mean,0.9,off,0.9949494949494949,72.58172114743162,60678,1088,1499,175,1250,21,214
42,path_b,0.3,0.5,0.85,bnn_mean,0.95,off,1.0,72.5150100066711,60678,1087,1499,188,1250,21,214
42,path_b,0.3,0.5,0.85,bnn_mean,0.99,off,1.0,72.5150100066711,60678,1087,1499,195,1250,21,214
42,path_b,0.3,0.5,0.85,bnn_variance,0.9,off,0.9090909090909091,59.63975983989326,60678,894,1499,464,1250,21,214
42,path_b,0.3,0.5,0.85,bnn_variance,0.95,off,0.9595959595959596,57.03802535023349,60678,855,1499,506,1250,21,214
42,path_b,0.3,0.5,0.85,bnn_variance,0.99,off,0.98989898989899,52.168112074716475,60678,782,1499,589,1250,21,214
42,path_b,0.3,0.5,0.85,bnn_combined,0.9,off,0.98989898989899,72.64843228819214,60678,1089,1499,214,1250,21,214
42,path_b,0.3,0.5,0.85,bnn_combined,0.95,off,0.9949494949494949,72.58172114743162,60678,1088,1499,215,1250,21,214
42,path_b,0.3,0.5,0.85,bnn_combined,0.99,off,1.0,72.5150100066711,60678,1087,1499,216,1250,21,214
42,path_b,0.3,0.5,0.85,isolation_forest,0.9,off,0.9090909090909091,41.42761841227485,60678,621,1499,862,1250,21,214
42,path_b,0.3,0.5,0.85,isolation_forest,0.95,off,0.9797979797979798,33.62241494329553,60678,504,1499,988,1250,21,214
42,path_b,0.3,0.5,0.85,isolation_forest,0.99,off,0.98989898989899,30.4869913275517,60678,457,1499,1038,1250,21,214
42,path_b,0.3,0.5,0.85,autoencoder,0.9,off,0.9343434343434344,68.91260840560373,60678,1033,1499,322,1250,21,214
42,path_b,0.3,0.5,0.85,autoencoder,0.95,off,0.9696969696969697,57.104736490994,60678,856,1499,559,1250,21,214
42,path_b,0.3,0.5,0.85,autoencoder,0.99,off,0.9949494949494949,46.164109406270846,60678,692,1499,751,1250,21,214
42,path_b,0.3,0.5,0.85,ecod,0.9,off,0.898989898989899,35.757171447631755,60678,536,1499,949,1250,21,214
42,path_b,0.3,0.5,0.85,ecod,0.95,off,0.9747474747474747,28.619079386257507,60678,429,1499,1060,1250,21,214
42,path_b,0.3,0.5,0.85,ecod,0.99,off,1.0,19.81320880587058,60678,297,1499,1200,1250,21,214
42,path_b,0.4,0.5,0.85,off,off,off,0.16666666666666666,83.7891927951968,61036,1256,1499,0,1259,21,214
42,path_b,0.4,0.5,0.85,bnn_mean,0.9,off,0.9797979797979798,73.04869913275517,61036,1095,1499,175,1259,21,214
42,path_b,0.4,0.5,0.85,bnn_mean,0.95,off,0.9949494949494949,72.84856571047365,61036,1092,1499,188,1259,21,214
42,path_b,0.4,0.5,0.85,bnn_mean,0.99,off,0.9949494949494949,72.84856571047365,61036,1092,1499,195,1259,21,214
42,path_b,0.4,0.5,0.85,bnn_variance,0.9,off,0.9090909090909091,59.63975983989326,61036,894,1499,464,1259,21,214
42,path_b,0.4,0.5,0.85,bnn_variance,0.95,off,0.9595959595959596,57.03802535023349,61036,855,1499,506,1259,21,214
42,path_b,0.4,0.5,0.85,bnn_variance,0.99,off,0.98989898989899,52.168112074716475,61036,782,1499,589,1259,21,214
42,path_b,0.4,0.5,0.85,bnn_combined,0.9,off,0.98989898989899,72.78185456971315,61036,1091,1499,214,1259,21,214
42,path_b,0.4,0.5,0.85,bnn_combined,0.95,off,0.9949494949494949,72.71514342895263,61036,1090,1499,215,1259,21,214
42,path_b,0.4,0.5,0.85,bnn_combined,0.99,off,1.0,72.64843228819214,61036,1089,1499,216,1259,21,214
42,path_b,0.4,0.5,0.85,isolation_forest,0.9,off,0.8939393939393939,41.694462975316874,61036,625,1499,862,1259,21,214
42,path_b,0.4,0.5,0.85,isolation_forest,0.95,off,0.9747474747474747,33.689126084056035,61036,505,1499,988,1259,21,214
42,path_b,0.4,0.5,0.85,isolation_forest,0.99,off,0.98989898989899,30.4869913275517,61036,457,1499,1038,1259,21,214
42,path_b,0.4,0.5,0.85,autoencoder,0.9,off,0.9191919191919192,69.37958639092729,61036,1040,1499,322,1259,21,214
42,path_b,0.4,0.5,0.85,autoencoder,0.95,off,0.9696969696969697,57.104736490994,61036,856,1499,559,1259,21,214
42,path_b,0.4,0.5,0.85,autoencoder,0.99,off,0.9949494949494949,46.164109406270846,61036,692,1499,751,1259,21,214
42,path_b,0.4,0.5,0.85,ecod,0.9,off,0.8888888888888888,35.95730486991327,61036,539,1499,949,1259,21,214
42,path_b,0.4,0.5,0.85,ecod,0.95,off,0.9646464646464646,28.752501667778517,61036,431,1499,1060,1259,21,214
42,path_b,0.4,0.5,0.85,ecod,0.99,off,0.9949494949494949,19.879919946631087,61036,298,1499,1200,1259,21,214
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.9,0.8,0.9646464646464646,20.013342228152098,0,300,1499,175,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.9,0.6,0.9444444444444444,40.02668445630421,0,600,1499,175,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.9,0.4,0.9242424242424242,59.973315543695804,0,899,1499,175,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.9,0.3,0.9141414141414141,69.97998665777186,0,1049,1499,175,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.9,0.2,0.8939393939393939,79.9866577718479,0,1199,1499,175,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.9,0.15,0.8939393939393939,84.98999332888593,0,1274,1499,175,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.9,0.1,0.8838383838383839,88.32555036691127,0,1324,1499,175,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.9,0.05,0.8838383838383839,88.32555036691127,0,1324,1499,175,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.95,0.8,0.9848484848484849,20.013342228152098,0,300,1499,188,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.95,0.6,0.9747474747474747,40.02668445630421,0,600,1499,188,0,0,0
