seed,method,tau_low,tau_high,theta,scorer,conformal_target_recall,coreset_budget,safety_recall,storage_savings_pct,duplicate_pairs,samples_removed,n_test,level0_count,level1_count,level2_count,level3_count
43,cap_dedup_budget,n/a,n/a,n/a,bnn_variance,priority=0.25,0.4,0.506797583081571,60.008536064874086,0,2812,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_variance,priority=0.25,0.55,0.6540785498489426,45.006402048655566,0,2109,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_variance,priority=0.25,0.7,0.7930513595166163,30.004268032437043,0,1406,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_variance,priority=0.25,0.85,0.9055891238670695,15.002134016218527,0,703,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_variance,priority=0.3,0.4,0.5015105740181269,60.008536064874086,0,2812,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_variance,priority=0.3,0.55,0.6472809667673716,45.006402048655566,0,2109,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_variance,priority=0.3,0.7,0.7983383685800605,30.004268032437043,0,1406,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_variance,priority=0.3,0.85,0.9093655589123867,15.002134016218527,0,703,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_variance,priority=0.4,0.4,0.5226586102719033,60.008536064874086,0,2812,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_variance,priority=0.4,0.55,0.648036253776435,45.006402048655566,0,2109,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_variance,priority=0.4,0.7,0.7953172205438066,30.004268032437043,0,1406,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_variance,priority=0.4,0.85,0.9131419939577039,15.002134016218527,0,703,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_variance,priority=0.5,0.55,0.6321752265861027,45.006402048655566,0,2109,4686,2343,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_variance,priority=0.5,0.7,0.7787009063444109,30.004268032437043,0,1406,4686,2343,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_variance,priority=0.5,0.85,0.9206948640483383,15.002134016218527,0,703,4686,2343,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.15,0.25,0.56797583081571,74.98932991890739,0,3514,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.15,0.4,0.6782477341389728,60.008536064874086,0,2812,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.15,0.55,0.7688821752265861,45.006402048655566,0,2109,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.15,0.7,0.850453172205438,30.004268032437043,0,1406,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.15,0.85,0.9274924471299094,15.002134016218527,0,703,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.2,0.25,0.601963746223565,74.98932991890739,0,3514,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.2,0.4,0.716012084592145,60.008536064874086,0,2812,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.2,0.55,0.7990936555891238,45.006402048655566,0,2109,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.2,0.7,0.8655589123867069,30.004268032437043,0,1406,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.2,0.85,0.9297583081570997,15.002134016218527,0,703,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.25,0.25,0.6329305135951662,74.98932991890739,0,3514,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.25,0.4,0.7280966767371602,60.008536064874086,0,2812,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.25,0.55,0.8096676737160121,45.006402048655566,0,2109,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.25,0.7,0.8761329305135952,30.004268032437043,0,1406,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.25,0.85,0.9358006042296072,15.002134016218527,0,703,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.3,0.4,0.7522658610271903,60.008536064874086,0,2812,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.3,0.55,0.8240181268882175,45.006402048655566,0,2109,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.3,0.7,0.8859516616314199,30.004268032437043,0,1406,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.3,0.85,0.9395770392749244,15.002134016218527,0,703,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.4,0.4,0.8104229607250756,60.008536064874086,0,2812,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.4,0.55,0.8564954682779456,45.006402048655566,0,2109,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.4,0.7,0.904833836858006,30.004268032437043,0,1406,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.4,0.85,0.945619335347432,15.002134016218527,0,703,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.5,0.55,0.8882175226586103,45.006402048655566,0,2109,4686,2343,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.5,0.7,0.9244712990936556,30.004268032437043,0,1406,4686,2343,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,bnn_combined,priority=0.5,0.85,0.9569486404833837,15.002134016218527,0,703,4686,2343,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.15,0.25,0.32628398791540786,74.98932991890739,0,3514,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.15,0.4,0.47507552870090636,60.008536064874086,0,2812,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.15,0.55,0.6321752265861027,45.006402048655566,0,2109,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.15,0.7,0.7537764350453172,30.004268032437043,0,1406,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.15,0.85,0.8904833836858006,15.002134016218527,0,703,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.2,0.25,0.3368580060422961,74.98932991890739,0,3514,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.2,0.4,0.4818731117824773,60.008536064874086,0,2812,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.2,0.55,0.6246223564954683,45.006402048655566,0,2109,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.2,0.7,0.7560422960725075,30.004268032437043,0,1406,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.2,0.85,0.8897280966767371,15.002134016218527,0,703,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.25,0.25,0.36178247734138974,74.98932991890739,0,3514,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.25,0.4,0.5098187311178247,60.008536064874086,0,2812,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.25,0.55,0.6450151057401813,45.006402048655566,0,2109,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.25,0.7,0.7749244712990937,30.004268032437043,0,1406,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.25,0.85,0.8957703927492447,15.002134016218527,0,703,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.3,0.4,0.5181268882175226,60.008536064874086,0,2812,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.3,0.55,0.6518126888217523,45.006402048655566,0,2109,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.3,0.7,0.7711480362537765,30.004268032437043,0,1406,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.3,0.85,0.899546827794562,15.002134016218527,0,703,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.4,0.4,0.5619335347432024,60.008536064874086,0,2812,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.4,0.55,0.6729607250755287,45.006402048655566,0,2109,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.4,0.7,0.7938066465256798,30.004268032437043,0,1406,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.4,0.85,0.9070996978851964,15.002134016218527,0,703,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.5,0.55,0.7333836858006042,45.006402048655566,0,2109,4686,2343,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.5,0.7,0.8149546827794562,30.004268032437043,0,1406,4686,2343,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,isolation_forest,priority=0.5,0.85,0.9146525679758308,15.002134016218527,0,703,4686,2343,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.15,0.25,0.2990936555891239,74.98932991890739,0,3514,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.15,0.4,0.4554380664652568,60.008536064874086,0,2812,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.15,0.55,0.6057401812688822,45.006402048655566,0,2109,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.15,0.7,0.7477341389728097,30.004268032437043,0,1406,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.15,0.85,0.8919939577039275,15.002134016218527,0,703,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.2,0.25,0.30589123867069484,74.98932991890739,0,3514,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.2,0.4,0.4509063444108761,60.008536064874086,0,2812,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.2,0.55,0.5921450151057401,45.006402048655566,0,2109,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.2,0.7,0.7454682779456193,30.004268032437043,0,1406,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.2,0.85,0.8836858006042296,15.002134016218527,0,703,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.25,0.25,0.32628398791540786,74.98932991890739,0,3514,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.25,0.4,0.4690332326283988,60.008536064874086,0,2812,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.25,0.55,0.6012084592145015,45.006402048655566,0,2109,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.25,0.7,0.7575528700906344,30.004268032437043,0,1406,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.25,0.85,0.8919939577039275,15.002134016218527,0,703,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.3,0.4,0.47507552870090636,60.008536064874086,0,2812,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.3,0.55,0.6080060422960725,45.006402048655566,0,2109,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.3,0.7,0.756797583081571,30.004268032437043,0,1406,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.3,0.85,0.8904833836858006,15.002134016218527,0,703,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.4,0.4,0.5022658610271903,60.008536064874086,0,2812,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.4,0.55,0.622356495468278,45.006402048655566,0,2109,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.4,0.7,0.7575528700906344,30.004268032437043,0,1406,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.4,0.85,0.8882175226586103,15.002134016218527,0,703,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.5,0.55,0.6623867069486404,45.006402048655566,0,2109,4686,2343,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.5,0.7,0.7779456193353474,30.004268032437043,0,1406,4686,2343,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,autoencoder,priority=0.5,0.85,0.8950151057401813,15.002134016218527,0,703,4686,2343,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.15,0.25,0.35347432024169184,74.98932991890739,0,3514,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.15,0.4,0.4962235649546828,60.008536064874086,0,2812,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.15,0.55,0.6336858006042296,45.006402048655566,0,2109,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.15,0.7,0.770392749244713,30.004268032437043,0,1406,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.15,0.85,0.898036253776435,15.002134016218527,0,703,4686,703,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.2,0.25,0.38821752265861026,74.98932991890739,0,3514,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.2,0.4,0.5166163141993958,60.008536064874086,0,2812,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.2,0.55,0.649546827794562,45.006402048655566,0,2109,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.2,0.7,0.7802114803625377,30.004268032437043,0,1406,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.2,0.85,0.9055891238670695,15.002134016218527,0,703,4686,937,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.25,0.25,0.4093655589123867,74.98932991890739,0,3514,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.25,0.4,0.5249244712990937,60.008536064874086,0,2812,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.25,0.55,0.6457703927492447,45.006402048655566,0,2109,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.25,0.7,0.7749244712990937,30.004268032437043,0,1406,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.25,0.85,0.8957703927492447,15.002134016218527,0,703,4686,1172,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.3,0.4,0.5574018126888217,60.008536064874086,0,2812,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.3,0.55,0.6722054380664653,45.006402048655566,0,2109,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.3,0.7,0.7885196374622356,30.004268032437043,0,1406,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.3,0.85,0.9025679758308157,15.002134016218527,0,703,4686,1406,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.4,0.4,0.6072507552870091,60.008536064874086,0,2812,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.4,0.55,0.7069486404833837,45.006402048655566,0,2109,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.4,0.7,0.8081570996978852,30.004268032437043,0,1406,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.4,0.85,0.9093655589123867,15.002134016218527,0,703,4686,1874,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.5,0.55,0.7439577039274925,45.006402048655566,0,2109,4686,2343,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.5,0.7,0.8330815709969789,30.004268032437043,0,1406,4686,2343,0,0,0
43,cap_dedup_budget,n/a,n/a,n/a,ecod,priority=0.5,0.85,0.9214501510574018,15.002134016218527,0,703,4686,2343,0,0,0
43,baseline_random_uniform,n/a,n/a,n/a,n/a,n/a,0.25,0.24471299093655588,74.98932991890739,0,3514,4686,0,0,0,0
43,baseline_reservoir,n/a,n/a,n/a,n/a,n/a,0.25,0.24244712990936557,74.98932991890739,0,3514,4686,0,0,0,0
43,baseline_stratified_score,n/a,n/a,n/a,n/a,n/a,0.25,0.4093655589123867,74.98932991890739,0,3514,4686,0,0,0,0
43,baseline_kcenter,n/a,n/a,n/a,n/a,n/a,0.25,0.2824773413897281,74.98932991890739,0,3514,4686,0,0,0,0
43,baseline_facility_location,n/a,n/a,n/a,n/a,n/a,0.25,0.24848942598187312,74.98932991890739,0,3514,4686,0,0,0,0
43,baseline_random_uniform,n/a,n/a,n/a,n/a,n/a,0.4,0.4161631419939577,60.008536064874086,0,2812,4686,0,0,0,0
43,baseline_reservoir,n/a,n/a,n/a,n/a,n/a,0.4,0.4108761329305136,60.008536064874086,0,2812,4686,0,0,0,0
43,baseline_stratified_score,n/a,n/a,n/a,n/a,n/a,0.4,0.6072507552870091,60.008536064874086,0,2812,4686,0,0,0,0
43,baseline_kcenter,n/a,n/a,n/a,n/a,n/a,0.4,0.4342900302114804,60.008536064874086,0,2812,4686,0,0,0,0
43,baseline_facility_location,n/a,n/a,n/a,n/a,n/a,0.4,0.41012084592145015,60.008536064874086,0,2812,4686,0,0,0,0
43,baseline_random_uniform,n/a,n/a,n/a,n/a,n/a,0.55,0.5611782477341389,45.006402048655566,0,2109,4686,0,0,0,0
43,baseline_reservoir,n/a,n/a,n/a,n/a,n/a,0.55,0.5460725075528701,45.006402048655566,0,2109,4686,0,0,0,0
43,baseline_stratified_score,n/a,n/a,n/a,n/a,n/a,0.55,0.7545317220543807,45.006402048655566,0,2109,4686,0,0,0,0
43,baseline_kcenter,n/a,n/a,n/a,n/a,n/a,0.55,0.6042296072507553,45.006402048655566,0,2109,4686,0,0,0,0
43,baseline_facility_location,n/a,n/a,n/a,n/a,n/a,0.55,0.5702416918429003,45.006402048655566,0,2109,4686,0,0,0,0
43,baseline_random_uniform,n/a,n/a,n/a,n/a,n/a,0.7,0.7031722054380665,30.004268032437043,0,1406,4686,0,0,0,0
43,baseline_reservoir,n/a,n/a,n/a,n/a,n/a,0.7,0.716012084592145,30.004268032437043,0,1406,4686,0,0,0,0
43,baseline_stratified_score,n/a,n/a,n/a,n/a,n/a,0.7,0.8610271903323263,30.004268032437043,0,1406,4686,0,0,0,0
43,baseline_kcenter,n/a,n/a,n/a,n/a,n/a,0.7,0.7462235649546828,30.004268032437043,0,1406,4686,0,0,0,0
43,baseline_facility_location,n/a,n/a,n/a,n/a,n/a,0.7,0.7197885196374623,30.004268032437043,0,1406,4686,0,0,0,0
43,baseline_random_uniform,n/a,n/a,n/a,n/a,n/a,0.85,0.8413897280966768,15.002134016218527,0,703,4686,0,0,0,0
43,baseline_reservoir,n/a,n/a,n/a,n/a,n/a,0.85,0.8587613293051359,15.002134016218527,0,703,4686,0,0,0,0
43,baseline_stratified_score,n/a,n/a,n/a,n/a,n/a,0.85,0.9327794561933535,15.002134016218527,0,703,4686,0,0,0,0
43,baseline_kcenter,n/a,n/a,n/a,n/a,n/a,0.85,0.8844410876132931,15.002134016218527,0,703,4686,0,0,0,0
43,baseline_facility_location,n/a,n/a,n/a,n/a,n/a,0.85,0.8716012084592145,15.002134016218527,0,703,4686,0,0,0,0
44,path_b,0.02,0.15,0.85,off,off,off,0.8731117824773413,26.056338028169012,62440,1221,4686,0,1222,955,139
44,path_b,0.02,0.15,0.85,bnn_mean,0.9,off,0.9954682779456193,22.4498506188647,62440,1052,4686,2174,1222,955,139
44,path_b,0.02,0.15,0.85,bnn_mean,0.95,off,0.9954682779456193,22.4498506188647,62440,1052,4686,2825,1222,955,139
44,path_b,0.02,0.15,0.85,bnn_mean,0.99,off,0.9969788519637462,20.337174562526673,62440,953,4686,3632,1222,955,139
44,path_b,0.02,0.15,0.85,bnn_variance,0.9,off,0.9199395770392749,20.806658130601793,62440,975,4686,3664,1222,955,139
44,path_b,0.02,0.15,0.85,bnn_variance,0.95,off,0.9561933534743202,16.709346991037133,62440,783,4686,3892,1222,955,139
44,path_b,0.02,0.15,0.85,bnn_variance,0.99,off,0.9939577039274925,9.795134443021766,62440,459,4686,4227,1222,955,139
44,path_b,0.02,0.15,0.85,bnn_combined,0.9,off,0.9954682779456193,22.471190781049934,62440,1053,4686,2209,1222,955,139
44,path_b,0.02,0.15,0.85,bnn_combined,0.95,off,0.9954682779456193,22.428510456679472,62440,1051,4686,2758,1222,955,139
44,path_b,0.02,0.15,0.85,bnn_combined,0.99,off,0.9962235649546828,20.913358941527957,62440,980,4686,3625,1222,955,139
44,path_b,0.02,0.15,0.85,isolation_forest,0.9,off,0.9969788519637462,10.221937686726418,62440,479,4686,3332,1222,955,139
44,path_b,0.02,0.15,0.85,isolation_forest,0.95,off,0.9992447129909365,6.828851899274435,62440,320,4686,3856,1222,955,139
44,path_b,0.02,0.15,0.85,isolation_forest,0.99,off,1.0,2.646180110968843,62440,124,4686,4428,1222,955,139
44,path_b,0.02,0.15,0.85,autoencoder,0.9,off,0.9962235649546828,4.58813486982501,62440,215,4686,3690,1222,955,139
44,path_b,0.02,0.15,0.85,autoencoder,0.95,off,0.9992447129909365,2.880921895006402,62440,135,4686,4093,1222,955,139
44,path_b,0.02,0.15,0.85,autoencoder,0.99,off,1.0,0.6402048655569782,62440,30,4686,4540,1222,955,139
44,path_b,0.02,0.15,0.85,ecod,0.9,off,0.9977341389728097,8.25864276568502,62440,387,4686,3772,1222,955,139
44,path_b,0.02,0.15,0.85,ecod,0.95,off,0.9992447129909365,3.969270166453265,62440,186,4686,4227,1222,955,139
44,path_b,0.02,0.15,0.85,ecod,0.99,off,1.0,0.6828851899274435,62440,32,4686,4608,1222,955,139
44,path_b,0.02,0.5,0.85,off,off,off,0.8731117824773413,26.056338028169012,62440,1221,4686,0,1222,158,139
44,path_b,0.02,0.5,0.85,bnn_mean,0.9,off,0.9954682779456193,22.4498506188647,62440,1052,4686,2174,1222,158,139
44,path_b,0.02,0.5,0.85,bnn_mean,0.95,off,0.9954682779456193,22.4498506188647,62440,1052,4686,2825,1222,158,139
44,path_b,0.02,0.5,0.85,bnn_mean,0.99,off,0.9969788519637462,20.337174562526673,62440,953,4686,3632,1222,158,139
44,path_b,0.02,0.5,0.85,bnn_variance,0.9,off,0.9199395770392749,20.806658130601793,62440,975,4686,3664,1222,158,139
44,path_b,0.02,0.5,0.85,bnn_variance,0.95,off,0.9561933534743202,16.709346991037133,62440,783,4686,3892,1222,158,139
44,path_b,0.02,0.5,0.85,bnn_variance,0.99,off,0.9939577039274925,9.795134443021766,62440,459,4686,4227,1222,158,139
44,path_b,0.02,0.5,0.85,bnn_combined,0.9,off,0.9954682779456193,22.471190781049934,62440,1053,4686,2209,1222,158,139
44,path_b,0.02,0.5,0.85,bnn_combined,0.95,off,0.9954682779456193,22.428510456679472,62440,1051,4686,2758,1222,158,139
44,path_b,0.02,0.5,0.85,bnn_combined,0.99,off,0.9962235649546828,20.913358941527957,62440,980,4686,3625,1222,158,139
44,path_b,0.02,0.5,0.85,isolation_forest,0.9,off,0.9969788519637462,10.221937686726418,62440,479,4686,3332,1222,158,139
44,path_b,0.02,0.5,0.85,isolation_forest,0.95,off,0.9992447129909365,6.828851899274435,62440,320,4686,3856,1222,158,139
44,path_b,0.02,0.5,0.85,isolation_forest,0.99,off,1.0,2.646180110968843,62440,124,4686,4428,1222,158,139
44,path_b,0.02,0.5,0.85,autoencoder,0.9,off,0.9962235649546828,4.58813486982501,62440,215,4686,3690,1222,158,139
44,path_b,0.02,0.5,0.85,autoencoder,0.95,off,0.9992447129909365,2.880921895006402,62440,135,4686,4093,1222,158,139
44,path_b,0.02,0.5,0.85,autoencoder,0.99,off,1.0,0.6402048655569782,62440,30,4686,4540,1222,158,139
44,path_b,0.02,0.5,0.85,ecod,0.9,off,0.9977341389728097,8.25864276568502,62440,387,4686,3772,1222,158,139
44,path_b,0.02,0.5,0.85,ecod,0.95,off,0.9992447129909365,3.969270166453265,62440,186,4686,4227,1222,158,139
44,path_b,0.02,0.5,0.85,ecod,0.99,off,1.0,0.6828851899274435,62440,32,4686,4608,1222,158,139
44,path_b,0.05,0.15,0.85,off,off,off,0.6593655589123867,48.05804524114383,119072,2252,4686,0,2254,955,139
44,path_b,0.05,0.15,0.85,bnn_mean,0.9,off,0.9607250755287009,34.84848484848485,119072,1633,4686,2174,2254,955,139
44,path_b,0.05,0.15,0.85,bnn_mean,0.95,off,0.9667673716012085,33.29065300896287,119072,1560,4686,2825,2254,955,139
44,path_b,0.05,0.15,0.85,bnn_mean,0.99,off,0.9969788519637462,22.17242851045668,119072,1039,4686,3632,2254,955,139
44,path_b,0.05,0.15,0.85,bnn_variance,0.9,off,0.9123867069486404,21.617584293640633,119072,1013,4686,3664,2254,955,139
44,path_b,0.05,0.15,0.85,bnn_variance,0.95,off,0.9539274924471299,16.88006828851899,119072,791,4686,3892,2254,955,139
44,path_b,0.05,0.15,0.85,bnn_variance,0.99,off,0.9939577039274925,9.795134443021766,119072,459,4686,4227,2254,955,139
44,path_b,0.05,0.15,0.85,bnn_combined,0.9,off,0.9554380664652568,36.00085360648741,119072,1687,4686,2209,2254,955,139
44,path_b,0.05,0.15,0.85,bnn_combined,0.95,off,0.966012084592145,33.546734955185656,119072,1572,4686,2758,2254,955,139
44,path_b,0.05,0.15,0.85,bnn_combined,0.99,off,0.9954682779456193,22.4498506188647,119072,1052,4686,3625,2254,955,139
44,path_b,0.05,0.15,0.85,isolation_forest,0.9,off,0.966012084592145,17.221510883482715,119072,807,4686,3332,2254,955,139
44,path_b,0.05,0.15,0.85,isolation_forest,0.95,off,0.9841389728096677,11.011523687580025,119072,516,4686,3856,2254,955,139
44,path_b,0.05,0.15,0.85,isolation_forest,0.99,off,0.9977341389728097,3.9479300042680325,119072,185,4686,4428,2254,955,139
