seed,method,tau_low,tau_high,theta,scorer,conformal_target_recall,coreset_budget,safety_recall,storage_savings_pct,duplicate_pairs,samples_removed,n_test,level0_count,level1_count,level2_count,level3_count
42,path_b,0.02,0.15,0.85,off,off,off,0.9188311688311688,19.6,9206,196,1000,0,199,187,126
42,path_b,0.02,0.15,0.85,bnn_mean,0.9,off,0.961038961038961,18.3,9206,183,1000,553,199,187,126
42,path_b,0.02,0.15,0.85,bnn_mean,0.95,off,0.9642857142857143,17.4,9206,174,1000,749,199,187,126
42,path_b,0.02,0.15,0.85,bnn_mean,0.99,off,0.9805194805194806,9.5,9206,95,1000,897,199,187,126
42,path_b,0.02,0.15,0.85,bnn_variance,0.9,off,1.0,0.0,9206,0,1000,968,199,187,126
42,path_b,0.02,0.15,0.85,bnn_variance,0.95,off,1.0,0.0,9206,0,1000,983,199,187,126
42,path_b,0.02,0.15,0.85,bnn_variance,0.99,off,1.0,0.0,9206,0,1000,994,199,187,126
42,path_b,0.02,0.15,0.85,bnn_combined,0.9,off,0.961038961038961,18.3,9206,183,1000,567,199,187,126
42,path_b,0.02,0.15,0.85,bnn_combined,0.95,off,0.9707792207792207,15.7,9206,157,1000,801,199,187,126
42,path_b,0.02,0.15,0.85,bnn_combined,0.99,off,0.987012987012987,7.3,9206,73,1000,925,199,187,126
42,path_b,0.02,0.15,0.85,isolation_forest,0.9,off,0.974025974025974,11.200000000000001,9206,112,1000,711,199,187,126
42,path_b,0.02,0.15,0.85,isolation_forest,0.95,off,0.9935064935064936,5.800000000000001,9206,58,1000,866,199,187,126
42,path_b,0.02,0.15,0.85,isolation_forest,0.99,off,0.9967532467532467,1.7999999999999998,9206,18,1000,972,199,187,126
42,path_b,0.02,0.15,0.85,autoencoder,0.9,off,0.9837662337662337,10.7,9206,107,1000,671,199,187,126
42,path_b,0.02,0.15,0.85,autoencoder,0.95,off,0.987012987012987,5.7,9206,57,1000,846,199,187,126
42,path_b,0.02,0.15,0.85,autoencoder,0.99,off,0.9935064935064936,1.9,9206,19,1000,966,199,187,126
42,path_b,0.02,0.15,0.85,ecod,0.9,off,0.9805194805194806,9.6,9206,96,1000,772,199,187,126
42,path_b,0.02,0.15,0.85,ecod,0.95,off,0.9935064935064936,6.0,9206,60,1000,866,199,187,126
42,path_b,0.02,0.15,0.85,ecod,0.99,off,1.0,1.6,9206,16,1000,974,199,187,126
42,path_b,0.02,0.5,0.85,off,off,off,0.9188311688311688,19.6,9207,196,1000,0,199,45,126
42,path_b,0.02,0.5,0.85,bnn_mean,0.9,off,0.961038961038961,18.3,9207,183,1000,553,199,45,126
42,path_b,0.02,0.5,0.85,bnn_mean,0.95,off,0.9642857142857143,17.4,9207,174,1000,749,199,45,126
42,path_b,0.02,0.5,0.85,bnn_mean,0.99,off,0.9805194805194806,9.5,9207,95,1000,897,199,45,126
42,path_b,0.02,0.5,0.85,bnn_variance,0.9,off,1.0,0.0,9207,0,1000,968,199,45,126
42,path_b,0.02,0.5,0.85,bnn_variance,0.95,off,1.0,0.0,9207,0,1000,983,199,45,126
42,path_b,0.02,0.5,0.85,bnn_variance,0.99,off,1.0,0.0,9207,0,1000,994,199,45,126
42,path_b,0.02,0.5,0.85,bnn_combined,0.9,off,0.961038961038961,18.3,9207,183,1000,567,199,45,126
42,path_b,0.02,0.5,0.85,bnn_combined,0.95,off,0.9707792207792207,15.7,9207,157,1000,801,199,45,126
42,path_b,0.02,0.5,0.85,bnn_combined,0.99,off,0.987012987012987,7.3,9207,73,1000,925,199,45,126
42,path_b,0.02,0.5,0.85,isolation_forest,0.9,off,0.974025974025974,11.200000000000001,9207,112,1000,711,199,45,126
42,path_b,0.02,0.5,0.85,isolation_forest,0.95,off,0.9935064935064936,5.800000000000001,9207,58,1000,866,199,45,126
42,path_b,0.02,0.5,0.85,isolation_forest,0.99,off,0.9967532467532467,1.7999999999999998,9207,18,1000,972,199,45,126
42,path_b,0.02,0.5,0.85,autoencoder,0.9,off,0.9837662337662337,10.7,9207,107,1000,671,199,45,126
42,path_b,0.02,0.5,0.85,autoencoder,0.95,off,0.987012987012987,5.7,9207,57,1000,846,199,45,126
42,path_b,0.02,0.5,0.85,autoencoder,0.99,off,0.9935064935064936,1.9,9207,19,1000,966,199,45,126
42,path_b,0.02,0.5,0.85,ecod,0.9,off,0.9805194805194806,9.6,9207,96,1000,772,199,45,126
42,path_b,0.02,0.5,0.85,ecod,0.95,off,0.9935064935064936,6.0,9207,60,1000,866,199,45,126
42,path_b,0.02,0.5,0.85,ecod,0.99,off,1.0,1.6,9207,16,1000,974,199,45,126
42,path_b,0.05,0.15,0.85,off,off,off,0.8084415584415584,47.0,23195,470,1000,0,472,187,126
42,path_b,0.05,0.15,0.85,bnn_mean,0.9,off,0.8863636363636364,40.2,23195,402,1000,553,472,187,126
42,path_b,0.05,0.15,0.85,bnn_mean,0.95,off,0.9448051948051948,24.7,23195,247,1000,749,472,187,126
42,path_b,0.05,0.15,0.85,bnn_mean,0.99,off,0.9772727272727273,10.299999999999999,23195,103,1000,897,472,187,126
42,path_b,0.05,0.15,0.85,bnn_variance,0.9,off,1.0,0.0,23195,0,1000,968,472,187,126
42,path_b,0.05,0.15,0.85,bnn_variance,0.95,off,1.0,0.0,23195,0,1000,983,472,187,126
42,path_b,0.05,0.15,0.85,bnn_variance,0.99,off,1.0,0.0,23195,0,1000,994,472,187,126
42,path_b,0.05,0.15,0.85,bnn_combined,0.9,off,0.8928571428571429,39.900000000000006,23195,399,1000,567,472,187,126
42,path_b,0.05,0.15,0.85,bnn_combined,0.95,off,0.9642857142857143,19.7,23195,197,1000,801,472,187,126
42,path_b,0.05,0.15,0.85,bnn_combined,0.99,off,0.9837662337662337,7.5,23195,75,1000,925,472,187,126
42,path_b,0.05,0.15,0.85,isolation_forest,0.9,off,0.935064935064935,21.8,23195,218,1000,711,472,187,126
42,path_b,0.05,0.15,0.85,isolation_forest,0.95,off,0.974025974025974,11.0,23195,110,1000,866,472,187,126
42,path_b,0.05,0.15,0.85,isolation_forest,0.99,off,0.9935064935064936,2.5,23195,25,1000,972,472,187,126
42,path_b,0.05,0.15,0.85,autoencoder,0.9,off,0.9415584415584416,23.7,23195,237,1000,671,472,187,126
42,path_b,0.05,0.15,0.85,autoencoder,0.95,off,0.9707792207792207,11.799999999999999,23195,118,1000,846,472,187,126
42,path_b,0.05,0.15,0.85,autoencoder,0.99,off,0.9935064935064936,3.2,23195,32,1000,966,472,187,126
42,path_b,0.05,0.15,0.85,ecod,0.9,off,0.9512987012987013,18.2,23195,182,1000,772,472,187,126
42,path_b,0.05,0.15,0.85,ecod,0.95,off,0.974025974025974,11.4,23195,114,1000,866,472,187,126
42,path_b,0.05,0.15,0.85,ecod,0.99,off,0.9967532467532467,2.4,23195,24,1000,974,472,187,126
42,path_b,0.05,0.5,0.85,off,off,off,0.8084415584415584,47.0,23195,470,1000,0,472,45,126
42,path_b,0.05,0.5,0.85,bnn_mean,0.9,off,0.8863636363636364,40.2,23195,402,1000,553,472,45,126
42,path_b,0.05,0.5,0.85,bnn_mean,0.95,off,0.9448051948051948,24.7,23195,247,1000,749,472,45,126
42,path_b,0.05,0.5,0.85,bnn_mean,0.99,off,0.9772727272727273,10.299999999999999,23195,103,1000,897,472,45,126
42,path_b,0.05,0.5,0.85,bnn_variance,0.9,off,1.0,0.0,23195,0,1000,968,472,45,126
42,path_b,0.05,0.5,0.85,bnn_variance,0.95,off,1.0,0.0,23195,0,1000,983,472,45,126
42,path_b,0.05,0.5,0.85,bnn_variance,0.99,off,1.0,0.0,23195,0,1000,994,472,45,126
42,path_b,0.05,0.5,0.85,bnn_combined,0.9,off,0.8928571428571429,39.900000000000006,23195,399,1000,567,472,45,126
42,path_b,0.05,0.5,0.85,bnn_combined,0.95,off,0.9642857142857143,19.7,23195,197,1000,801,472,45,126
42,path_b,0.05,0.5,0.85,bnn_combined,0.99,off,0.9837662337662337,7.5,23195,75,1000,925,472,45,126
42,path_b,0.05,0.5,0.85,isolation_forest,0.9,off,0.935064935064935,21.8,23195,218,1000,711,472,45,126
42,path_b,0.05,0.5,0.85,isolation_forest,0.95,off,0.974025974025974,11.0,23195,110,1000,866,472,45,126
42,path_b,0.05,0.5,0.85,isolation_forest,0.99,off,0.9935064935064936,2.5,23195,25,1000,972,472,45,126
42,path_b,0.05,0.5,0.85,autoencoder,0.9,off,0.9415584415584416,23.7,23195,237,1000,671,472,45,126
42,path_b,0.05,0.5,0.85,autoencoder,0.95,off,0.9707792207792207,11.799999999999999,23195,118,1000,846,472,45,126
42,path_b,0.05,0.5,0.85,autoencoder,0.99,off,0.9935064935064936,3.2,23195,32,1000,966,472,45,126
42,path_b,0.05,0.5,0.85,ecod,0.9,off,0.9512987012987013,18.2,23195,182,1000,772,472,45,126
42,path_b,0.05,0.5,0.85,ecod,0.95,off,0.974025974025974,11.4,23195,114,1000,866,472,45,126
42,path_b,0.05,0.5,0.85,ecod,0.99,off,0.9967532467532467,2.4,23195,24,1000,974,472,45,126
42,path_b,0.1,0.15,0.85,off,off,off,0.7402597402597403,63.0,30760,630,1000,0,631,187,126
42,path_b,0.1,0.15,0.85,bnn_mean,0.9,off,0.8766233766233766,44.6,30760,446,1000,553,631,187,126
42,path_b,0.1,0.15,0.85,bnn_mean,0.95,off,0.9448051948051948,25.1,30760,251,1000,749,631,187,126
42,path_b,0.1,0.15,0.85,bnn_mean,0.99,off,0.9772727272727273,10.299999999999999,30760,103,1000,897,631,187,126
42,path_b,0.1,0.15,0.85,bnn_variance,0.9,off,1.0,0.0,30760,0,1000,968,631,187,126
42,path_b,0.1,0.15,0.85,bnn_variance,0.95,off,1.0,0.0,30760,0,1000,983,631,187,126
42,path_b,0.1,0.15,0.85,bnn_variance,0.99,off,1.0,0.0,30760,0,1000,994,631,187,126
42,path_b,0.1,0.15,0.85,bnn_combined,0.9,off,0.8896103896103896,43.1,30760,431,1000,567,631,187,126
42,path_b,0.1,0.15,0.85,bnn_combined,0.95,off,0.9642857142857143,19.900000000000002,30760,199,1000,801,631,187,126
42,path_b,0.1,0.15,0.85,bnn_combined,0.99,off,0.9837662337662337,7.5,30760,75,1000,925,631,187,126
42,path_b,0.1,0.15,0.85,isolation_forest,0.9,off,0.9188311688311688,26.200000000000003,30760,262,1000,711,631,187,126
42,path_b,0.1,0.15,0.85,isolation_forest,0.95,off,0.974025974025974,12.6,30760,126,1000,866,631,187,126
42,path_b,0.1,0.15,0.85,isolation_forest,0.99,off,0.9935064935064936,2.8000000000000003,30760,28,1000,972,631,187,126
42,path_b,0.1,0.15,0.85,autoencoder,0.9,off,0.9285714285714286,28.999999999999996,30760,290,1000,671,631,187,126
42,path_b,0.1,0.15,0.85,autoencoder,0.95,off,0.9675324675324676,13.900000000000002,30760,139,1000,846,631,187,126
42,path_b,0.1,0.15,0.85,autoencoder,0.99,off,0.9935064935064936,3.3000000000000003,30760,33,1000,966,631,187,126
42,path_b,0.1,0.15,0.85,ecod,0.9,off,0.9415584415584416,21.2,30760,212,1000,772,631,187,126
42,path_b,0.1,0.15,0.85,ecod,0.95,off,0.974025974025974,12.8,30760,128,1000,866,631,187,126
42,path_b,0.1,0.15,0.85,ecod,0.99,off,0.9967532467532467,2.6,30760,26,1000,974,631,187,126
42,path_b,0.1,0.5,0.85,off,off,off,0.7402597402597403,63.0,30761,630,1000,0,631,45,126
42,path_b,0.1,0.5,0.85,bnn_mean,0.9,off,0.8766233766233766,44.6,30761,446,1000,553,631,45,126
42,path_b,0.1,0.5,0.85,bnn_mean,0.95,off,0.9448051948051948,25.1,30761,251,1000,749,631,45,126
42,path_b,0.1,0.5,0.85,bnn_mean,0.99,off,0.9772727272727273,10.299999999999999,30761,103,1000,897,631,45,126
42,path_b,0.1,0.5,0.85,bnn_variance,0.9,off,1.0,0.0,30761,0,1000,968,631,45,126
42,path_b,0.1,0.5,0.85,bnn_variance,0.95,off,1.0,0.0,30761,0,1000,983,631,45,126
42,path_b,0.1,0.5,0.85,bnn_variance,0.99,off,1.0,0.0,30761,0,1000,994,631,45,126
42,path_b,0.1,0.5,0.85,bnn_combined,0.9,off,0.8896103896103896,43.1,30761,431,1000,567,631,45,126
42,path_b,0.1,0.5,0.85,bnn_combined,0.95,off,0.9642857142857143,19.900000000000002,30761,199,1000,801,631,45,126
42,path_b,0.1,0.5,0.85,bnn_combined,0.99,off,0.9837662337662337,7.5,30761,75,1000,925,631,45,126
42,path_b,0.1,0.5,0.85,isolation_forest,0.9,off,0.9188311688311688,26.200000000000003,30761,262,1000,711,631,45,126
42,path_b,0.1,0.5,0.85,isolation_forest,0.95,off,0.974025974025974,12.6,30761,126,1000,866,631,45,126
42,path_b,0.1,0.5,0.85,isolation_forest,0.99,off,0.9935064935064936,2.8000000000000003,30761,28,1000,972,631,45,126
42,path_b,0.1,0.5,0.85,autoencoder,0.9,off,0.9285714285714286,28.999999999999996,30761,290,1000,671,631,45,126
42,path_b,0.1,0.5,0.85,autoencoder,0.95,off,0.9675324675324676,13.900000000000002,30761,139,1000,846,631,45,126
42,path_b,0.1,0.5,0.85,autoencoder,0.99,off,0.9935064935064936,3.3000000000000003,30761,33,1000,966,631,45,126
42,path_b,0.1,0.5,0.85,ecod,0.9,off,0.9415584415584416,21.2,30761,212,1000,772,631,45,126
42,path_b,0.1,0.5,0.85,ecod,0.95,off,0.974025974025974,12.8,30761,128,1000,866,631,45,126
42,path_b,0.1,0.5,0.85,ecod,0.99,off,0.9967532467532467,2.6,30761,26,1000,974,631,45,126
42,path_b,0.15,0.15,0.85,off,off,off,0.698051948051948,68.89999999999999,33546,689,1000,0,690,187,126
42,path_b,0.15,0.15,0.85,bnn_mean,0.9,off,0.8766233766233766,44.6,33546,446,1000,553,690,187,126
42,path_b,0.15,0.15,0.85,bnn_mean,0.95,off,0.9448051948051948,25.1,33546,251,1000,749,690,187,126
42,path_b,0.15,0.15,0.85,bnn_mean,0.99,off,0.9772727272727273,10.299999999999999,33546,103,1000,897,690,187,126
42,path_b,0.15,0.15,0.85,bnn_variance,0.9,off,1.0,0.0,33546,0,1000,968,690,187,126
42,path_b,0.15,0.15,0.85,bnn_variance,0.95,off,1.0,0.0,33546,0,1000,983,690,187,126
42,path_b,0.15,0.15,0.85,bnn_variance,0.99,off,1.0,0.0,33546,0,1000,994,690,187,126
42,path_b,0.15,0.15,0.85,bnn_combined,0.9,off,0.8896103896103896,43.2,33546,432,1000,567,690,187,126
42,path_b,0.15,0.15,0.85,bnn_combined,0.95,off,0.9642857142857143,19.900000000000002,33546,199,1000,801,690,187,126
42,path_b,0.15,0.15,0.85,bnn_combined,0.99,off,0.9837662337662337,7.5,33546,75,1000,925,690,187,126
42,path_b,0.15,0.15,0.85,isolation_forest,0.9,off,0.9123376623376623,27.200000000000003,33546,272,1000,711,690,187,126
42,path_b,0.15,0.15,0.85,isolation_forest,0.95,off,0.9707792207792207,13.0,33546,130,1000,866,690,187,126
42,path_b,0.15,0.15,0.85,isolation_forest,0.99,off,0.9935064935064936,2.8000000000000003,33546,28,1000,972,690,187,126
42,path_b,0.15,0.15,0.85,autoencoder,0.9,off,0.9285714285714286,30.099999999999998,33546,301,1000,671,690,187,126
42,path_b,0.15,0.15,0.85,autoencoder,0.95,off,0.9675324675324676,14.6,33546,146,1000,846,690,187,126
42,path_b,0.15,0.15,0.85,autoencoder,0.99,off,0.9935064935064936,3.4000000000000004,33546,34,1000,966,690,187,126
42,path_b,0.15,0.15,0.85,ecod,0.9,off,0.9383116883116883,21.8,33546,218,1000,772,690,187,126
42,path_b,0.15,0.15,0.85,ecod,0.95,off,0.974025974025974,13.100000000000001,33546,131,1000,866,690,187,126
42,path_b,0.15,0.15,0.85,ecod,0.99,off,0.9967532467532467,2.6,33546,26,1000,974,690,187,126
42,path_b,0.15,0.5,0.85,off,off,off,0.698051948051948,68.89999999999999,33546,689,1000,0,690,45,126
42,path_b,0.15,0.5,0.85,bnn_mean,0.9,off,0.8766233766233766,44.6,33546,446,1000,553,690,45,126
42,path_b,0.15,0.5,0.85,bnn_mean,0.95,off,0.9448051948051948,25.1,33546,251,1000,749,690,45,126
42,path_b,0.15,0.5,0.85,bnn_mean,0.99,off,0.9772727272727273,10.299999999999999,33546,103,1000,897,690,45,126
42,path_b,0.15,0.5,0.85,bnn_variance,0.9,off,1.0,0.0,33546,0,1000,968,690,45,126
42,path_b,0.15,0.5,0.85,bnn_variance,0.95,off,1.0,0.0,33546,0,1000,983,690,45,126
42,path_b,0.15,0.5,0.85,bnn_variance,0.99,off,1.0,0.0,33546,0,1000,994,690,45,126
42,path_b,0.15,0.5,0.85,bnn_combined,0.9,off,0.8896103896103896,43.2,33546,432,1000,567,690,45,126
42,path_b,0.15,0.5,0.85,bnn_combined,0.95,off,0.9642857142857143,19.900000000000002,33546,199,1000,801,690,45,126
42,path_b,0.15,0.5,0.85,bnn_combined,0.99,off,0.9837662337662337,7.5,33546,75,1000,925,690,45,126
42,path_b,0.15,0.5,0.85,isolation_forest,0.9,off,0.9123376623376623,27.200000000000003,33546,272,1000,711,690,45,126
42,path_b,0.15,0.5,0.85,isolation_forest,0.95,off,0.9707792207792207,13.0,33546,130,1000,866,690,45,126
42,path_b,0.15,0.5,0.85,isolation_forest,0.99,off,0.9935064935064936,2.8000000000000003,33546,28,1000,972,690,45,126
42,path_b,0.15,0.5,0.85,autoencoder,0.9,off,0.9285714285714286,30.099999999999998,33546,301,1000,671,690,45,126
42,path_b,0.15,0.5,0.85,autoencoder,0.95,off,0.9675324675324676,14.6,33546,146,1000,846,690,45,126
42,path_b,0.15,0.5,0.85,autoencoder,0.99,off,0.9935064935064936,3.4000000000000004,33546,34,1000,966,690,45,126
42,path_b,0.15,0.5,0.85,ecod,0.9,off,0.9383116883116883,21.8,33546,218,1000,772,690,45,126
42,path_b,0.15,0.5,0.85,ecod,0.95,off,0.974025974025974,13.100000000000001,33546,131,1000,866,690,45,126
42,path_b,0.15,0.5,0.85,ecod,0.99,off,0.9967532467532467,2.6,33546,26,1000,974,690,45,126
42,path_b,0.2,0.5,0.85,off,off,off,0.6688311688311688,73.0,35591,730,1000,0,731,45,126
42,path_b,0.2,0.5,0.85,bnn_mean,0.9,off,0.8766233766233766,44.6,35591,446,1000,553,731,45,126
42,path_b,0.2,0.5,0.85,bnn_mean,0.95,off,0.9448051948051948,25.1,35591,251,1000,749,731,45,126
42,path_b,0.2,0.5,0.85,bnn_mean,0.99,off,0.9772727272727273,10.299999999999999,35591,103,1000,897,731,45,126
42,path_b,0.2,0.5,0.85,bnn_variance,0.9,off,1.0,0.0,35591,0,1000,968,731,45,126
42,path_b,0.2,0.5,0.85,bnn_variance,0.95,off,1.0,0.0,35591,0,1000,983,731,45,126
42,path_b,0.2,0.5,0.85,bnn_variance,0.99,off,1.0,0.0,35591,0,1000,994,731,45,126
42,path_b,0.2,0.5,0.85,bnn_combined,0.9,off,0.8896103896103896,43.2,35591,432,1000,567,731,45,126
42,path_b,0.2,0.5,0.85,bnn_combined,0.95,off,0.9642857142857143,19.900000000000002,35591,199,1000,801,731,45,126
42,path_b,0.2,0.5,0.85,bnn_combined,0.99,off,0.9837662337662337,7.5,35591,75,1000,925,731,45,126
42,path_b,0.2,0.5,0.85,isolation_forest,0.9,off,0.9123376623376623,27.400000000000002,35591,274,1000,711,731,45,126
42,path_b,0.2,0.5,0.85,isolation_forest,0.95,off,0.9707792207792207,13.0,35591,130,1000,866,731,45,126
42,path_b,0.2,0.5,0.85,isolation_forest,0.99,off,0.9935064935064936,2.8000000000000003,35591,28,1000,972,731,45,126
42,path_b,0.2,0.5,0.85,autoencoder,0.9,off,0.922077922077922,31.0,35591,310,1000,671,731,45,126
42,path_b,0.2,0.5,0.85,autoencoder,0.95,off,0.9675324675324676,14.899999999999999,35591,149,1000,846,731,45,126
42,path_b,0.2,0.5,0.85,autoencoder,0.99,off,0.9935064935064936,3.4000000000000004,35591,34,1000,966,731,45,126
42,path_b,0.2,0.5,0.85,ecod,0.9,off,0.9383116883116883,21.8,35591,218,1000,772,731,45,126
42,path_b,0.2,0.5,0.85,ecod,0.95,off,0.974025974025974,13.100000000000001,35591,131,1000,866,731,45,126
42,path_b,0.2,0.5,0.85,ecod,0.99,off,0.9967532467532467,2.6,35591,26,1000,974,731,45,126
42,path_b,0.3,0.5,0.85,off,off,off,0.6103896103896104,77.5,37689,775,1000,0,776,45,126
42,path_b,0.3,0.5,0.85,bnn_mean,0.9,off,0.8766233766233766,44.6,37689,446,1000,553,776,45,126
42,path_b,0.3,0.5,0.85,bnn_mean,0.95,off,0.9448051948051948,25.1,37689,251,1000,749,776,45,126
42,path_b,0.3,0.5,0.85,bnn_mean,0.99,off,0.9772727272727273,10.299999999999999,37689,103,1000,897,776,45,126
42,path_b,0.3,0.5,0.85,bnn_variance,0.9,off,1.0,0.0,37689,0,1000,968,776,45,126
42,path_b,0.3,0.5,0.85,bnn_variance,0.95,off,1.0,0.0,37689,0,1000,983,776,45,126
42,path_b,0.3,0.5,0.85,bnn_variance,0.99,off,1.0,0.0,37689,0,1000,994,776,45,126
42,path_b,0.3,0.5,0.85,bnn_combined,0.9,off,0.8896103896103896,43.2,37689,432,1000,567,776,45,126
42,path_b,0.3,0.5,0.85,bnn_combined,0.95,off,0.9642857142857143,19.900000000000002,37689,199,1000,801,776,45,126
42,path_b,0.3,0.5,0.85,bnn_combined,0.99,off,0.9837662337662337,7.5,37689,75,1000,925,776,45,126
42,path_b,0.3,0.5,0.85,isolation_forest,0.9,off,0.9123376623376623,27.700000000000003,37689,277,1000,711,776,45,126
42,path_b,0.3,0.5,0.85,isolation_forest,0.95,off,0.9707792207792207,13.0,37689,130,1000,866,776,45,126
42,path_b,0.3,0.5,0.85,isolation_forest,0.99,off,0.9935064935064936,2.8000000000000003,37689,28,1000,972,776,45,126
42,path_b,0.3,0.5,0.85,autoencoder,0.9,off,0.9123376623376623,31.7,37689,317,1000,671,776,45,126
42,path_b,0.3,0.5,0.85,autoencoder,0.95,off,0.961038961038961,15.2,37689,152,1000,846,776,45,126
42,path_b,0.3,0.5,0.85,autoencoder,0.99,off,0.9935064935064936,3.4000000000000004,37689,34,1000,966,776,45,126
42,path_b,0.3,0.5,0.85,ecod,0.9,off,0.9383116883116883,22.0,37689,220,1000,772,776,45,126
42,path_b,0.3,0.5,0.85,ecod,0.95,off,0.974025974025974,13.100000000000001,37689,131,1000,866,776,45,126
42,path_b,0.3,0.5,0.85,ecod,0.99,off,0.9967532467532467,2.6,37689,26,1000,974,776,45,126
42,path_b,0.4,0.5,0.85,off,off,off,0.5746753246753247,80.60000000000001,39183,806,1000,0,807,45,126
42,path_b,0.4,0.5,0.85,bnn_mean,0.9,off,0.8766233766233766,44.6,39183,446,1000,553,807,45,126
42,path_b,0.4,0.5,0.85,bnn_mean,0.95,off,0.9448051948051948,25.1,39183,251,1000,749,807,45,126
42,path_b,0.4,0.5,0.85,bnn_mean,0.99,off,0.9772727272727273,10.299999999999999,39183,103,1000,897,807,45,126
42,path_b,0.4,0.5,0.85,bnn_variance,0.9,off,1.0,0.0,39183,0,1000,968,807,45,126
42,path_b,0.4,0.5,0.85,bnn_variance,0.95,off,1.0,0.0,39183,0,1000,983,807,45,126
42,path_b,0.4,0.5,0.85,bnn_variance,0.99,off,1.0,0.0,39183,0,1000,994,807,45,126
42,path_b,0.4,0.5,0.85,bnn_combined,0.9,off,0.8896103896103896,43.2,39183,432,1000,567,807,45,126
42,path_b,0.4,0.5,0.85,bnn_combined,0.95,off,0.9642857142857143,19.900000000000002,39183,199,1000,801,807,45,126
42,path_b,0.4,0.5,0.85,bnn_combined,0.99,off,0.9837662337662337,7.5,39183,75,1000,925,807,45,126
42,path_b,0.4,0.5,0.85,isolation_forest,0.9,off,0.9025974025974026,28.1,39183,281,1000,711,807,45,126
42,path_b,0.4,0.5,0.85,isolation_forest,0.95,off,0.9675324675324676,13.100000000000001,39183,131,1000,866,807,45,126
42,path_b,0.4,0.5,0.85,isolation_forest,0.99,off,0.9935064935064936,2.8000000000000003,39183,28,1000,972,807,45,126
42,path_b,0.4,0.5,0.85,autoencoder,0.9,off,0.9025974025974026,32.1,39183,321,1000,671,807,45,126
42,path_b,0.4,0.5,0.85,autoencoder,0.95,off,0.9577922077922078,15.299999999999999,39183,153,1000,846,807,45,126
42,path_b,0.4,0.5,0.85,autoencoder,0.99,off,0.9935064935064936,3.4000000000000004,39183,34,1000,966,807,45,126
42,path_b,0.4,0.5,0.85,ecod,0.9,off,0.9318181818181818,22.2,39183,222,1000,772,807,45,126
42,path_b,0.4,0.5,0.85,ecod,0.95,off,0.9707792207792207,13.200000000000001,39183,132,1000,866,807,45,126
42,path_b,0.4,0.5,0.85,ecod,0.99,off,0.9967532467532467,2.6,39183,26,1000,974,807,45,126
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.9,0.8,0.9188311688311688,19.999999999999996,0,200,1000,553,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.9,0.6,0.8798701298701299,40.0,0,400,1000,553,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.9,0.4,0.8766233766233766,44.699999999999996,0,447,1000,553,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.9,0.3,0.8766233766233766,44.699999999999996,0,447,1000,553,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.9,0.2,0.8766233766233766,44.699999999999996,0,447,1000,553,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.95,0.8,0.9512987012987013,19.999999999999996,0,200,1000,749,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.95,0.6,0.9448051948051948,25.1,0,251,1000,749,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.95,0.4,0.9448051948051948,25.1,0,251,1000,749,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.95,0.3,0.9448051948051948,25.1,0,251,1000,749,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.95,0.2,0.9448051948051948,25.1,0,251,1000,749,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.99,0.8,0.9772727272727273,10.299999999999997,0,103,1000,897,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.99,0.6,0.9772727272727273,10.299999999999997,0,103,1000,897,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.99,0.4,0.9772727272727273,10.299999999999997,0,103,1000,897,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.99,0.3,0.9772727272727273,10.299999999999997,0,103,1000,897,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_mean,0.99,0.2,0.9772727272727273,10.299999999999997,0,103,1000,897,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_variance,0.9,0.8,0.8961038961038961,3.200000000000003,0,32,1000,968,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_variance,0.9,0.6,0.8961038961038961,3.200000000000003,0,32,1000,968,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_variance,0.9,0.4,0.8961038961038961,3.200000000000003,0,32,1000,968,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_variance,0.9,0.3,0.8961038961038961,3.200000000000003,0,32,1000,968,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_variance,0.9,0.2,0.8961038961038961,3.200000000000003,0,32,1000,968,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_variance,0.95,0.8,0.9448051948051948,1.7000000000000015,0,17,1000,983,0,0,0
42,cap_dedup,n/a,n/a,n/a,bnn_variance,0.95,0.6,0.9448051948051948,1.7000000000000015,0,17,1000,983,0,0,0
